,Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
5963,2022-03-01,P0004,Electronics,East,73,28.43,20,Sunny,0,27.12,Autumn,1660.312
5964,2022-03-01,P0005,Clothing,West,227,72.68,20,Rainy,1,68.45,Spring,13198.688000000002
5965,2022-03-01,P0006,Groceries,South,121,38.32,10,Snowy,0,41.47,Autumn,4173.048000000001
5966,2022-03-01,P0007,Clothing,West,68,28.16,0,Snowy,1,26.15,Autumn,1914.88
5967,2022-03-01,P0008,Electronics,West,18,87.52,15,Sunny,1,90.76,Winter,1339.0559999999998
5968,2022-03-01,P0009,Toys,East,4,97.06,10,Snowy,1,101.76,Spring,349.416
5969,2022-03-01,P0010,Furniture,North,13,31.91,15,Sunny,1,29.62,Summer,352.60549999999995
5970,2022-03-01,P0011,Toys,East,319,92.74,5,Sunny,1,88.03,Winter,28104.856999999996
5971,2022-03-01,P0012,Electronics,West,124,72.66,20,Snowy,0,71.07,Spring,7207.872
5972,2022-03-01,P0013,Electronics,East,133,80.51,5,Rainy,1,78.17,Summer,10172.4385
5973,2022-03-01,P0014,Furniture,West,20,24.72,0,Sunny,0,20.03,Winter,494.4
5974,2022-03-01,P0015,Clothing,East,29,88.76,20,Rainy,0,92.19,Winter,2059.232
5975,2022-03-01,P0016,Furniture,West,41,76.84,20,Sunny,0,79.01,Autumn,2520.3520000000003
5976,2022-03-01,P0017,Electronics,West,79,77.65,5,Snowy,0,75.69,Winter,5827.6325
5977,2022-03-01,P0018,Groceries,West,256,10.04,0,Cloudy,1,13.82,Winter,2570.24
5978,2022-03-01,P0019,Groceries,South,389,34.25,0,Sunny,1,35.63,Summer,13323.25
5979,2022-03-01,P0020,Groceries,South,44,36.87,5,Rainy,0,39.37,Summer,1541.166
6060,2022-03-02,P0001,Toys,West,59,35.6,20,Rainy,1,31.61,Spring,1680.3200000000002
6061,2022-03-02,P0002,Toys,East,177,90.62,0,Sunny,1,91.6,Winter,16039.740000000002
6062,2022-03-02,P0003,Clothing,South,84,78.25,15,Rainy,1,77.77,Winter,5587.05
6063,2022-03-02,P0004,Groceries,South,69,40.51,5,Rainy,1,40.22,Summer,2655.4305
6064,2022-03-02,P0005,Electronics,East,382,71.25,0,Rainy,1,73.48,Autumn,27217.5
6065,2022-03-02,P0006,Furniture,West,267,78.82,15,Snowy,1,81.1,Autumn,17888.198999999997
6066,2022-03-02,P0007,Furniture,South,12,68.18,0,Snowy,1,72.19,Spring,818.1600000000001
6067,2022-03-02,P0008,Toys,South,95,16.62,20,Cloudy,0,11.93,Summer,1263.1200000000001
6068,2022-03-02,P0009,Furniture,North,63,56.37,5,Sunny,1,51.71,Spring,3373.7445
6069,2022-03-02,P0010,Electronics,North,99,40.96,20,Snowy,1,38.08,Autumn,3244.032
6070,2022-03-02,P0011,Furniture,South,124,42.66,0,Cloudy,0,45.64,Summer,5289.839999999999
6071,2022-03-02,P0012,Groceries,East,132,30.01,20,Cloudy,0,26.95,Autumn,3169.0560000000005
6072,2022-03-02,P0013,Groceries,North,76,87.25,20,Sunny,1,89.66,Autumn,5304.8
6073,2022-03-02,P0014,Furniture,West,245,15.12,20,Rainy,0,14.72,Winter,2963.52
6074,2022-03-02,P0015,Groceries,South,33,15.06,5,Snowy,0,17.04,Summer,472.131
6075,2022-03-02,P0016,Clothing,West,367,23.12,0,Snowy,0,23.34,Summer,8485.04
6076,2022-03-02,P0017,Electronics,East,48,89.99,0,Rainy,0,93.65,Summer,4319.5199999999995
6077,2022-03-02,P0018,Toys,West,48,37.98,15,Snowy,1,39.51,Autumn,1549.5839999999998
6078,2022-03-02,P0019,Toys,South,386,13.88,10,Cloudy,1,12.42,Summer,4821.912
6079,2022-03-02,P0020,Furniture,North,376,94.76,5,Cloudy,0,91.13,Winter,33848.272
6160,2022-03-03,P0001,Furniture,East,173,19.05,5,Cloudy,0,23.51,Autumn,3130.8675
6161,2022-03-03,P0002,Furniture,South,139,44.67,0,Sunny,0,43.21,Winter,6209.13
6162,2022-03-03,P0003,Clothing,North,103,64.82,5,Sunny,0,63.77,Winter,6342.636999999999
6163,2022-03-03,P0004,Groceries,East,211,62.36,10,Rainy,0,60.9,Autumn,11842.163999999999
6164,2022-03-03,P0005,Clothing,North,22,63.91,5,Snowy,1,66.95,Summer,1335.7189999999998
6165,2022-03-03,P0006,Clothing,East,166,47.58,20,Sunny,0,50.01,Summer,6318.624
6166,2022-03-03,P0007,Clothing,North,50,64.32,10,Cloudy,0,63.44,Spring,2894.3999999999996
6167,2022-03-03,P0008,Toys,East,13,90.37,15,Sunny,1,86.52,Autumn,998.5885
6168,2022-03-03,P0009,Groceries,East,133,45.86,5,Snowy,0,42.6,Winter,5794.411
6169,2022-03-03,P0010,Clothing,South,38,92.8,0,Rainy,0,95.27,Spring,3526.4
6170,2022-03-03,P0011,Clothing,South,43,63.35,15,Rainy,0,65.01,Autumn,2315.4425
6171,2022-03-03,P0012,Furniture,West,113,84.58,20,Sunny,1,85.34,Spring,7646.031999999999
6172,2022-03-03,P0013,Furniture,West,30,91.18,20,Cloudy,1,86.59,Summer,2188.32
6173,2022-03-03,P0014,Electronics,East,256,93.12,15,Sunny,1,92.15,Autumn,20262.912
6174,2022-03-03,P0015,Electronics,East,334,92.9,5,Rainy,0,91.04,Winter,29477.170000000002
6175,2022-03-03,P0016,Electronics,South,58,47.84,0,Sunny,0,51.96,Winter,2774.7200000000003
6176,2022-03-03,P0017,Toys,North,219,70.33,0,Cloudy,0,74.77,Winter,15402.27
6177,2022-03-03,P0018,Electronics,North,44,44.08,0,Rainy,1,44.69,Winter,1939.52
6178,2022-03-03,P0019,Toys,East,25,94.81,10,Rainy,0,93.84,Autumn,2133.225
6179,2022-03-03,P0020,Clothing,East,209,35.86,20,Snowy,1,40.02,Spring,5995.792
6260,2022-03-04,P0001,Toys,East,131,71.07,10,Snowy,0,70.87,Summer,8379.152999999998
6261,2022-03-04,P0002,Toys,East,266,50.6,20,Cloudy,0,53.28,Summer,10767.68
6262,2022-03-04,P0003,Furniture,East,97,81.21,10,Sunny,0,85.02,Autumn,7089.632999999999
6263,2022-03-04,P0004,Groceries,North,24,72.26,5,Sunny,0,67.71,Winter,1647.5280000000002
6264,2022-03-04,P0005,Electronics,East,238,20.56,5,Rainy,1,19.52,Summer,4648.616
6265,2022-03-04,P0006,Furniture,North,289,54.24,10,Cloudy,0,53.25,Autumn,14107.824
6266,2022-03-04,P0007,Groceries,South,138,80.46,5,Sunny,0,83.45,Winter,10548.305999999999
6267,2022-03-04,P0008,Furniture,South,28,17.37,10,Snowy,1,19.25,Autumn,437.72400000000005
6268,2022-03-04,P0009,Furniture,West,198,94.08,10,Sunny,1,94.52,Spring,16765.056
6269,2022-03-04,P0010,Furniture,West,192,63.57,5,Cloudy,0,63.58,Autumn,11595.168
6270,2022-03-04,P0011,Furniture,South,113,90.01,0,Sunny,1,87.9,Summer,10171.130000000001
6271,2022-03-04,P0012,Toys,West,97,19.1,10,Rainy,0,22.96,Winter,1667.43
6272,2022-03-04,P0013,Clothing,West,98,90.53,15,Rainy,0,85.69,Winter,7541.149
6273,2022-03-04,P0014,Groceries,West,32,98.09,5,Cloudy,1,96.51,Summer,2981.936
6274,2022-03-04,P0015,Toys,East,153,57.57,20,Sunny,0,61.04,Spring,7046.568000000001
6275,2022-03-04,P0016,Furniture,North,20,68.16,10,Snowy,1,71.51,Winter,1226.8799999999999
6276,2022-03-04,P0017,Toys,North,129,42.53,5,Rainy,1,37.93,Winter,5212.0515
6277,2022-03-04,P0018,Clothing,South,109,90.9,10,Cloudy,1,95.75,Autumn,8917.29
6278,2022-03-04,P0019,Groceries,North,392,59.37,10,Cloudy,1,56.07,Autumn,20945.735999999997
6279,2022-03-04,P0020,Groceries,East,313,58.57,5,Sunny,0,61.95,Spring,17415.7895
6360,2022-03-05,P0001,Electronics,North,423,18.28,15,Sunny,1,21.97,Summer,6572.5740000000005
6361,2022-03-05,P0002,Groceries,East,1,48.53,0,Snowy,0,51.06,Winter,48.53
6362,2022-03-05,P0003,Toys,West,44,39.3,0,Cloudy,1,39.45,Winter,1729.1999999999998
6363,2022-03-05,P0004,Clothing,West,133,48.78,20,Snowy,0,50.21,Autumn,5190.192
6364,2022-03-05,P0005,Electronics,South,8,57.4,15,Sunny,1,53.55,Summer,390.32
6365,2022-03-05,P0006,Electronics,North,168,66.39,20,Sunny,1,62.83,Spring,8922.816
6366,2022-03-05,P0007,Furniture,South,27,20.12,20,Snowy,1,23.95,Spring,434.59200000000004
6367,2022-03-05,P0008,Groceries,North,107,57.43,0,Sunny,0,58.11,Autumn,6145.01
6368,2022-03-05,P0009,Groceries,South,50,82.12,10,Rainy,0,78.14,Winter,3695.4
6369,2022-03-05,P0010,Electronics,South,71,40.14,10,Snowy,0,37.4,Summer,2564.946
6370,2022-03-05,P0011,Furniture,North,57,51.78,10,Cloudy,0,56.18,Winter,2656.3140000000003
6371,2022-03-05,P0012,Electronics,North,212,79.98,5,Sunny,1,81.37,Winter,16107.972000000002
6372,2022-03-05,P0013,Groceries,North,257,30.33,0,Cloudy,0,30.05,Summer,7794.8099999999995
6373,2022-03-05,P0014,Toys,West,296,81.33,0,Sunny,1,83.72,Spring,24073.68
6374,2022-03-05,P0015,Groceries,North,39,28.37,5,Snowy,1,27.64,Winter,1051.1085
6375,2022-03-05,P0016,Electronics,North,30,61.23,20,Rainy,1,61.99,Spring,1469.52
6376,2022-03-05,P0017,Clothing,East,85,22.39,5,Rainy,0,21.96,Winter,1807.9925
6377,2022-03-05,P0018,Toys,North,127,12.38,10,Cloudy,0,9.55,Autumn,1415.034
6378,2022-03-05,P0019,Groceries,North,83,41.82,10,Cloudy,1,42.72,Spring,3123.954
6379,2022-03-05,P0020,Clothing,West,142,18.28,20,Sunny,0,21.31,Spring,2076.608
6460,2022-03-06,P0001,Groceries,North,320,93.61,10,Snowy,0,98.46,Spring,26959.68
6461,2022-03-06,P0002,Furniture,East,57,90.75,20,Snowy,0,89.79,Spring,4138.2
6462,2022-03-06,P0003,Toys,South,48,31.55,20,Rainy,1,30.08,Winter,1211.5200000000002
6463,2022-03-06,P0004,Furniture,South,186,72.51,20,Snowy,0,69.48,Winter,10789.488000000001
6464,2022-03-06,P0005,Groceries,West,36,41.47,0,Rainy,0,45.56,Winter,1492.92
6465,2022-03-06,P0006,Electronics,North,21,84.46,0,Sunny,0,82.1,Winter,1773.6599999999999
6466,2022-03-06,P0007,Toys,West,164,42.0,10,Snowy,1,44.16,Winter,6199.2
6467,2022-03-06,P0008,Furniture,South,133,41.35,20,Snowy,1,39.01,Summer,4399.64
6468,2022-03-06,P0009,Electronics,East,21,81.17,20,Snowy,0,80.56,Spring,1363.656
6469,2022-03-06,P0010,Groceries,South,33,18.54,0,Cloudy,0,20.82,Summer,611.8199999999999
6470,2022-03-06,P0011,Electronics,East,88,93.52,20,Sunny,0,96.39,Spring,6583.808000000001
6471,2022-03-06,P0012,Furniture,South,95,78.99,0,Cloudy,0,80.4,Autumn,7504.049999999999
6472,2022-03-06,P0013,Clothing,North,65,46.15,10,Cloudy,0,47.94,Summer,2699.775
6473,2022-03-06,P0014,Toys,West,160,89.28,10,Sunny,1,86.32,Spring,12856.32
6474,2022-03-06,P0015,Groceries,West,183,96.58,15,Cloudy,0,92.39,Summer,15023.018999999998
6475,2022-03-06,P0016,Groceries,West,465,19.63,0,Sunny,0,22.3,Summer,9127.949999999999
6476,2022-03-06,P0017,Electronics,South,69,43.93,0,Sunny,0,44.04,Spring,3031.17
6477,2022-03-06,P0018,Groceries,West,36,28.5,5,Sunny,1,31.28,Spring,974.6999999999999
6478,2022-03-06,P0019,Electronics,South,52,78.53,20,Snowy,1,76.96,Winter,3266.848
6479,2022-03-06,P0020,Clothing,South,67,22.08,0,Sunny,0,24.22,Winter,1479.36
6560,2022-03-07,P0001,Furniture,West,171,34.69,15,Rainy,1,36.38,Summer,5042.1915
6561,2022-03-07,P0002,Toys,South,175,92.12,0,Sunny,1,92.36,Summer,16121.0
6562,2022-03-07,P0003,Furniture,North,284,98.97,10,Cloudy,0,97.67,Summer,25296.732
6563,2022-03-07,P0004,Furniture,West,465,30.4,10,Snowy,1,26.68,Spring,12722.4
6564,2022-03-07,P0005,Toys,South,135,64.55,5,Rainy,1,63.85,Autumn,8278.5375
6565,2022-03-07,P0006,Clothing,North,15,86.87,0,Cloudy,0,82.35,Summer,1303.0500000000002
6566,2022-03-07,P0007,Furniture,East,4,11.96,20,Rainy,1,10.98,Spring,38.272000000000006
6567,2022-03-07,P0008,Groceries,West,47,24.48,5,Rainy,1,20.25,Summer,1093.032
6568,2022-03-07,P0009,Furniture,North,49,55.26,10,Cloudy,1,58.76,Spring,2436.966
6569,2022-03-07,P0010,Toys,East,6,62.05,0,Snowy,0,57.82,Summer,372.29999999999995
6570,2022-03-07,P0011,Clothing,South,127,59.81,15,Cloudy,1,57.29,Autumn,6456.4895
6571,2022-03-07,P0012,Furniture,North,10,52.96,5,Snowy,1,50.63,Summer,503.12
6572,2022-03-07,P0013,Furniture,East,55,66.1,5,Snowy,1,62.76,Winter,3453.7249999999995
6573,2022-03-07,P0014,Clothing,East,32,82.53,20,Rainy,1,86.81,Summer,2112.768
6574,2022-03-07,P0015,Groceries,West,235,23.27,5,Sunny,1,24.79,Summer,5195.027499999999
6575,2022-03-07,P0016,Toys,West,203,74.47,15,Rainy,1,74.37,Summer,12849.798499999999
6576,2022-03-07,P0017,Groceries,North,267,90.26,5,Rainy,1,94.16,Autumn,22894.449
6577,2022-03-07,P0018,Electronics,West,76,80.0,10,Rainy,1,81.8,Spring,5472.0
6578,2022-03-07,P0019,Groceries,South,166,96.91,15,Sunny,0,95.55,Autumn,13674.000999999998
6579,2022-03-07,P0020,Clothing,East,400,57.04,5,Rainy,0,61.41,Summer,21675.2
6660,2022-03-08,P0001,Groceries,East,89,11.47,5,Rainy,0,8.26,Summer,969.7885
6661,2022-03-08,P0002,Furniture,North,17,98.69,5,Snowy,1,100.82,Winter,1593.8435
6662,2022-03-08,P0003,Toys,North,232,37.16,15,Snowy,0,35.87,Winter,7327.951999999999
6663,2022-03-08,P0004,Groceries,South,88,95.22,0,Snowy,1,96.3,Winter,8379.36
6664,2022-03-08,P0005,Furniture,South,385,69.28,15,Sunny,1,69.19,Summer,22671.879999999997
6665,2022-03-08,P0006,Groceries,North,38,56.85,0,Cloudy,1,59.34,Autumn,2160.3
6666,2022-03-08,P0007,Furniture,North,329,22.76,0,Snowy,0,22.87,Winter,7488.040000000001
6667,2022-03-08,P0008,Toys,North,51,39.62,15,Sunny,0,43.11,Autumn,1717.5269999999998
6668,2022-03-08,P0009,Groceries,West,227,75.74,5,Cloudy,1,76.79,Winter,16333.330999999998
6669,2022-03-08,P0010,Toys,East,474,95.7,5,Snowy,1,99.22,Winter,43093.71
6670,2022-03-08,P0011,Toys,West,85,75.25,10,Sunny,0,70.31,Winter,5756.625
6671,2022-03-08,P0012,Clothing,West,138,16.09,10,Cloudy,1,14.51,Autumn,1998.3780000000002
6672,2022-03-08,P0013,Furniture,East,20,70.62,20,Snowy,1,73.14,Winter,1129.92
6673,2022-03-08,P0014,Furniture,North,239,11.58,20,Snowy,1,8.53,Summer,2214.096
6674,2022-03-08,P0015,Furniture,North,142,32.22,20,Rainy,0,30.99,Winter,3660.192
6675,2022-03-08,P0016,Furniture,West,42,87.46,0,Rainy,0,83.62,Autumn,3673.3199999999997
6676,2022-03-08,P0017,Furniture,East,172,36.0,20,Cloudy,1,31.18,Summer,4953.6
6677,2022-03-08,P0018,Clothing,North,24,35.45,10,Cloudy,0,38.02,Winter,765.72
6678,2022-03-08,P0019,Groceries,West,254,94.33,0,Cloudy,0,96.05,Summer,23959.82
6679,2022-03-08,P0020,Groceries,North,70,31.3,10,Snowy,0,29.38,Winter,1971.9
6760,2022-03-09,P0001,Furniture,North,237,91.75,10,Rainy,1,87.23,Winter,19570.275
6761,2022-03-09,P0002,Furniture,East,70,29.86,5,Sunny,1,28.26,Spring,1985.6899999999998
6762,2022-03-09,P0003,Furniture,South,427,26.0,15,Rainy,0,26.42,Autumn,9436.699999999999
6763,2022-03-09,P0004,Furniture,West,60,12.29,0,Rainy,0,16.34,Summer,737.4
6764,2022-03-09,P0005,Toys,West,26,22.49,10,Cloudy,0,21.33,Winter,526.2660000000001
6765,2022-03-09,P0006,Groceries,East,51,38.89,5,Rainy,1,40.31,Summer,1884.2205
6766,2022-03-09,P0007,Toys,West,118,74.43,0,Rainy,0,79.18,Spring,8782.740000000002
6767,2022-03-09,P0008,Groceries,South,263,73.3,5,Snowy,1,70.33,Summer,18314.004999999997
6768,2022-03-09,P0009,Toys,South,27,64.15,5,Cloudy,1,64.45,Summer,1645.4475
6769,2022-03-09,P0010,Furniture,South,483,80.22,20,Rainy,1,83.33,Summer,30997.008
6770,2022-03-09,P0011,Electronics,North,117,94.3,0,Cloudy,1,98.83,Autumn,11033.1
6771,2022-03-09,P0012,Groceries,North,52,91.64,10,Snowy,1,94.37,Spring,4288.7519999999995
6772,2022-03-09,P0013,Clothing,South,15,35.05,15,Sunny,0,38.79,Winter,446.8875
6773,2022-03-09,P0014,Electronics,North,481,34.4,5,Snowy,0,35.15,Winter,15719.079999999996
6774,2022-03-09,P0015,Toys,North,157,93.98,20,Cloudy,0,89.12,Autumn,11803.888
6775,2022-03-09,P0016,Furniture,North,166,96.91,20,Cloudy,1,98.31,Autumn,12869.648000000001
6776,2022-03-09,P0017,Toys,West,6,68.44,15,Sunny,0,70.59,Spring,349.044
6777,2022-03-09,P0018,Toys,East,124,47.21,5,Snowy,0,49.35,Spring,5561.338
6778,2022-03-09,P0019,Clothing,East,112,16.16,15,Snowy,0,11.18,Summer,1538.432
6779,2022-03-09,P0020,Electronics,West,322,97.3,15,Snowy,1,98.04,Winter,26631.01
6860,2022-03-10,P0001,Clothing,North,43,95.25,0,Snowy,0,98.92,Autumn,4095.75
6861,2022-03-10,P0002,Electronics,West,93,89.78,0,Rainy,1,94.45,Winter,8349.54
6862,2022-03-10,P0003,Clothing,East,75,21.81,15,Rainy,1,25.12,Spring,1390.3875
6863,2022-03-10,P0004,Toys,East,24,40.39,0,Rainy,0,38.95,Autumn,969.36
6864,2022-03-10,P0005,Groceries,East,67,83.9,0,Sunny,1,84.46,Spring,5621.3
6865,2022-03-10,P0006,Electronics,East,37,22.06,20,Snowy,0,20.45,Summer,652.976
6866,2022-03-10,P0007,Electronics,East,60,70.64,15,Cloudy,0,71.64,Winter,3602.6399999999994
6867,2022-03-10,P0008,Clothing,West,139,66.55,20,Sunny,0,63.0,Winter,7400.36
6868,2022-03-10,P0009,Groceries,East,118,79.87,20,Rainy,1,84.39,Summer,7539.728
6869,2022-03-10,P0010,Electronics,North,67,41.33,5,Cloudy,0,38.58,Winter,2630.6544999999996
6870,2022-03-10,P0011,Clothing,West,136,86.55,0,Rainy,1,86.83,Autumn,11770.8
6871,2022-03-10,P0012,Clothing,North,53,73.22,10,Cloudy,1,75.4,Spring,3492.594
6872,2022-03-10,P0013,Groceries,South,230,16.88,0,Sunny,1,19.39,Spring,3882.3999999999996
6873,2022-03-10,P0014,Electronics,East,217,14.79,0,Cloudy,1,11.41,Spring,3209.43
6874,2022-03-10,P0015,Toys,West,33,17.92,5,Sunny,0,19.64,Summer,561.792
6875,2022-03-10,P0016,Furniture,South,185,53.52,0,Rainy,1,50.1,Spring,9901.2
6876,2022-03-10,P0017,Electronics,East,1,65.06,15,Cloudy,0,63.74,Spring,55.301
6877,2022-03-10,P0018,Toys,North,114,51.3,5,Snowy,1,54.03,Summer,5555.79
6878,2022-03-10,P0019,Clothing,South,177,52.72,15,Cloudy,0,49.8,Spring,7931.724
6879,2022-03-10,P0020,Clothing,North,310,60.16,15,Sunny,1,60.97,Summer,15852.159999999998
6960,2022-03-11,P0001,Clothing,West,116,76.54,20,Cloudy,0,73.38,Spring,7102.912000000001
6961,2022-03-11,P0002,Groceries,North,253,70.71,5,Rainy,0,73.83,Autumn,16995.148499999996
6962,2022-03-11,P0003,Furniture,West,209,96.02,0,Rainy,1,100.73,Spring,20068.18
6963,2022-03-11,P0004,Groceries,West,252,20.08,0,Sunny,1,16.88,Autumn,5060.16
6964,2022-03-11,P0005,Electronics,West,124,61.23,20,Rainy,1,61.72,Summer,6074.016
6965,2022-03-11,P0006,Groceries,East,88,51.68,20,Cloudy,1,55.67,Autumn,3638.2720000000004
6966,2022-03-11,P0007,Clothing,North,74,64.75,20,Cloudy,1,63.48,Autumn,3833.2000000000003
6967,2022-03-11,P0008,Furniture,North,45,27.84,10,Sunny,0,28.56,Spring,1127.52
6968,2022-03-11,P0009,Toys,East,132,29.46,20,Rainy,1,28.44,Spring,3110.9760000000006
6969,2022-03-11,P0010,Furniture,South,349,99.19,5,Sunny,1,100.85,Summer,32886.4445
6970,2022-03-11,P0011,Toys,East,45,34.39,5,Rainy,1,37.17,Autumn,1470.1725
6971,2022-03-11,P0012,Furniture,South,34,94.03,10,Rainy,0,98.31,Spring,2877.318
6972,2022-03-11,P0013,Furniture,North,97,56.66,10,Snowy,0,57.43,Spring,4946.418
6973,2022-03-11,P0014,Furniture,West,36,46.91,0,Sunny,1,49.17,Spring,1688.7599999999998
6974,2022-03-11,P0015,Groceries,East,24,77.04,10,Rainy,0,74.6,Spring,1664.064
6975,2022-03-11,P0016,Furniture,South,75,80.22,15,Sunny,1,82.04,Summer,5114.025
6976,2022-03-11,P0017,Groceries,North,78,26.25,10,Rainy,0,23.38,Winter,1842.75
6977,2022-03-11,P0018,Toys,South,79,30.74,0,Snowy,1,32.86,Spring,2428.46
6978,2022-03-11,P0019,Toys,East,143,80.87,0,Sunny,1,84.68,Autumn,11564.41
6979,2022-03-11,P0020,Groceries,South,71,39.23,5,Rainy,0,39.73,Summer,2646.0634999999997
7060,2022-03-12,P0001,Groceries,East,329,78.18,15,Cloudy,0,76.71,Summer,21863.037
7061,2022-03-12,P0002,Electronics,North,355,22.24,20,Cloudy,0,17.52,Autumn,6316.16
7062,2022-03-12,P0003,Electronics,South,19,82.66,10,Sunny,1,84.14,Autumn,1413.486
7063,2022-03-12,P0004,Furniture,South,97,88.9,15,Rainy,1,88.79,Summer,7329.805
7064,2022-03-12,P0005,Toys,East,252,51.99,15,Sunny,0,50.82,Summer,11136.258000000002
7065,2022-03-12,P0006,Clothing,West,66,61.9,15,Cloudy,0,63.07,Winter,3472.59
7066,2022-03-12,P0007,Clothing,East,209,27.68,0,Rainy,1,22.99,Winter,5785.12
7067,2022-03-12,P0008,Toys,South,302,63.9,10,Cloudy,0,65.18,Winter,17368.02
7068,2022-03-12,P0009,Groceries,South,444,50.5,20,Snowy,1,55.11,Autumn,17937.600000000002
7069,2022-03-12,P0010,Groceries,North,162,19.9,10,Sunny,0,22.13,Spring,2901.4199999999996
7070,2022-03-12,P0011,Furniture,West,113,34.61,5,Sunny,1,36.63,Autumn,3715.3834999999995
7071,2022-03-12,P0012,Electronics,North,332,38.97,15,Snowy,1,42.16,Winter,10997.333999999999
7072,2022-03-12,P0013,Toys,West,6,41.05,0,Cloudy,1,44.36,Winter,246.29999999999998
7073,2022-03-12,P0014,Furniture,North,217,83.8,0,Rainy,0,81.15,Spring,18184.6
7074,2022-03-12,P0015,Electronics,East,0,21.51,5,Cloudy,0,16.84,Spring,0.0
7075,2022-03-12,P0016,Electronics,East,92,18.55,20,Sunny,0,14.76,Winter,1365.2800000000002
7076,2022-03-12,P0017,Toys,South,18,97.25,5,Sunny,0,99.88,Autumn,1662.975
7077,2022-03-12,P0018,Groceries,East,207,51.61,0,Snowy,0,54.45,Autumn,10683.27
7078,2022-03-12,P0019,Electronics,West,40,79.38,15,Sunny,1,81.85,Autumn,2698.9199999999996
7079,2022-03-12,P0020,Groceries,East,214,78.97,10,Snowy,1,74.23,Winter,15209.622
7160,2022-03-13,P0001,Electronics,East,84,30.04,10,Snowy,1,28.68,Autumn,2271.0240000000003
7161,2022-03-13,P0002,Clothing,South,212,41.59,0,Sunny,1,39.55,Spring,8817.08
7162,2022-03-13,P0003,Groceries,East,16,35.54,5,Rainy,0,37.33,Autumn,540.208
7163,2022-03-13,P0004,Furniture,East,42,27.55,5,Sunny,1,30.07,Winter,1099.2450000000001
7164,2022-03-13,P0005,Toys,East,49,36.7,5,Cloudy,1,41.13,Autumn,1708.385
7165,2022-03-13,P0006,Furniture,South,326,12.16,0,Snowy,1,13.12,Spring,3964.16
7166,2022-03-13,P0007,Furniture,East,287,23.4,5,Snowy,0,27.81,Winter,6380.009999999999
7167,2022-03-13,P0008,Toys,West,235,32.65,10,Sunny,0,31.86,Winter,6905.475
7168,2022-03-13,P0009,Groceries,South,11,61.71,0,Sunny,0,66.28,Winter,678.8100000000001
7169,2022-03-13,P0010,Toys,East,70,87.36,15,Rainy,0,90.07,Summer,5197.92
7170,2022-03-13,P0011,Furniture,North,52,86.23,15,Cloudy,1,81.99,Summer,3811.366
7171,2022-03-13,P0012,Electronics,North,20,76.77,10,Cloudy,0,80.77,Autumn,1381.86
7172,2022-03-13,P0013,Groceries,South,238,59.68,10,Sunny,0,58.99,Spring,12783.456
7173,2022-03-13,P0014,Groceries,West,47,59.81,5,Sunny,1,56.43,Summer,2670.5165
7174,2022-03-13,P0015,Toys,East,90,17.79,10,Sunny,1,14.45,Spring,1440.99
7175,2022-03-13,P0016,Electronics,North,142,14.75,10,Cloudy,0,13.66,Spring,1885.05
7176,2022-03-13,P0017,Groceries,North,40,91.46,5,Snowy,1,95.15,Winter,3475.4799999999996
7177,2022-03-13,P0018,Furniture,South,173,85.37,15,Cloudy,1,84.33,Winter,12553.6585
7178,2022-03-13,P0019,Furniture,West,71,79.26,20,Sunny,0,78.68,Summer,4501.968
7179,2022-03-13,P0020,Electronics,South,230,40.64,20,Rainy,0,43.69,Winter,7477.760000000001
7260,2022-03-14,P0001,Toys,South,86,17.96,15,Snowy,0,13.12,Winter,1312.8760000000002
7261,2022-03-14,P0002,Clothing,North,190,27.03,5,Snowy,0,27.89,Spring,4878.915
7262,2022-03-14,P0003,Clothing,North,294,83.5,15,Rainy,1,82.26,Winter,20866.649999999998
7263,2022-03-14,P0004,Groceries,East,77,40.55,10,Snowy,1,39.25,Summer,2810.115
7264,2022-03-14,P0005,Furniture,East,220,21.68,15,Cloudy,1,25.57,Spring,4054.1600000000003
7265,2022-03-14,P0006,Groceries,East,75,80.7,20,Snowy,1,78.73,Winter,4842.0
7266,2022-03-14,P0007,Groceries,East,31,93.7,5,Rainy,1,91.31,Summer,2759.465
7267,2022-03-14,P0008,Electronics,North,363,33.26,20,Cloudy,1,36.41,Winter,9658.704
7268,2022-03-14,P0009,Furniture,East,84,64.87,0,Snowy,0,64.74,Summer,5449.08
7269,2022-03-14,P0010,Furniture,East,142,41.31,5,Cloudy,1,41.77,Summer,5572.719
7270,2022-03-14,P0011,Furniture,South,244,89.65,10,Sunny,0,87.51,Autumn,19687.140000000003
7271,2022-03-14,P0012,Furniture,South,59,30.8,0,Snowy,0,32.12,Summer,1817.2
7272,2022-03-14,P0013,Furniture,East,39,34.46,5,Sunny,1,29.55,Autumn,1276.743
7273,2022-03-14,P0014,Clothing,West,370,97.09,15,Snowy,0,94.74,Spring,30534.805
7274,2022-03-14,P0015,Groceries,South,185,98.0,5,Rainy,1,94.89,Summer,17223.5
7275,2022-03-14,P0016,Toys,North,177,94.47,10,Cloudy,1,94.33,Winter,15049.071
